Stonks_7,Stonks_14,Stonks_30,Avg_7_vs_value,Avg_14_vs_value,Avg_30_vs_value,Diff_7_vs_value,Diff_14_vs_value,Diff_30_vs_value,Var_7_vs_avg,Var_14_vs_avg,Var_30_vs_avg,Reg_linear_7,Reg_linear_14,Reg_linear_30
1,1,1,0.944788284226155,0.952211794637928,0.923675683460144,0.082135227900055,0.019465712982743,0.180375873076831,0.390316809356691,0.323391812865497,0.841572415262624,4.49392857142857,-0.621978021978021,1.40689432703003
1,1,1,0.968099654392203,0.985941257330402,0.950538302792213,0.038364951888411,-0.029488550187722,0.153111713369303,0.133724744880488,0.304811683605955,0.914951864018343,1.94357142857143,-1.7734945054945,1.47288765294772
1,1,1,0.998537990159974,1.02018641546121,0.981301986663917,-0.00056712724273,-0.00845535161889,0.089296762219014,0.052097865733348,0.303058900576078,0.952071302614892,0.241428571428573,-1.80745054945055,1.52290100111235
1,1,1,1.01564042298796,1.02821906276656,0.989475834137269,-0.051156363257112,0.039579693896175,0.080306625296587,0.144265620224691,0.433287882136013,1.01739929662479,-1.53214285714285,-0.766417582417583,1.65311457174638
1,1,1,0.986752125968356,0.994329549428088,0.954425631061428,0.005501021978854,0.043150218274496,0.12791137803124,0.130502079923622,0.455382072012025,1.11967587991376,-1.16607142857142,0.023604395604396,1.84394660734149
1,1,1,1.01557890378345,1.01631089783877,0.974438003553991,-0.050903162362197,0.022281455411211,0.105429325604265,0.208698229878027,0.50275874998391,1.18402457747496,-3.52857142857142,0.413318681318681,1.92938598442714
1,1,1,1.03575444455652,1.02364515273435,0.981749082572806,-0.077168484087759,0.036034622525562,0.07672393504354,0.312117498262749,0.606207679239978,1.22576781276908,-4.75571428571428,1.30947252747253,2.01269855394883
1,1,1,1.03374924279361,1.0089479632995,0.968723066845934,-0.056262281518254,0.055822732443893,0.070767400972179,0.255157520125487,0.723984294884115,1.24585062267397,-4.135,2.35848351648351,2.06805339265851
1,1,1,1.04011807227142,1.00364743207532,0.96296868827399,-0.066754263925388,0.027541608697893,0.07286030813624,0.222113555887397,0.753837296192873,1.25333134262263,-3.79571428571429,2.83745054945055,2.08013348164627
0,1,1,1.00247692280434,0.964687018302298,0.92429947496796,0.029641572615652,0.059531191864071,0.121716482698747,0.185883574168858,0.774960182825445,1.27031847507842,-0.230714285714287,3.18142857142857,2.10801779755284
0,1,1,1.01285717910518,0.982841991177227,0.941616976647805,0.06536246225673,0.032681231128365,0.093577935094263,0.650622733432585,0.742751939045617,1.20452281653105,3.7475,2.93162637362637,1.99690767519466
0,1,1,0.977728371261824,0.952540429109663,0.910566623162353,0.066241473564973,0.047797286315841,0.127656430840454,0.79767950433919,0.73398228313574,1.18101968146634,6.61285714285714,2.72778021978022,1.94693659621802
0,1,1,0.954082623533002,0.933527314596454,0.893272156405774,0.082807341231307,0.091595455428239,0.146363371528452,0.879653779419177,0.68138315623606,1.08481704648505,7.38178571428571,2.45318681318681,1.8135127919911
0,1,1,0.946884922577667,0.933995188205508,0.895586507392539,0.097645158131793,0.093899931459904,0.145280524821306,0.88023445049703,0.552126634826708,0.929749040653303,7.29142857142857,1.96131868131868,1.63152169076752
0,1,1,0.919281660254973,0.914061448755326,0.876494787264018,0.118053375196232,0.117787706798696,0.227267238256249,0.776109755792423,0.435552144843384,0.939901856632364,6.51142857142857,1.53740659340659,1.63357508342603
0,1,1,0.95961145194274,0.955908559742915,0.921724608043626,0.035148261758691,0.103195296523517,0.120577709611452,0.210532321079737,0.278756229139472,0.714375457279015,2.0775,1.15397802197802,1.40272747497219
1,1,1,1.01446605518819,1.00556535903353,0.974386679335776,-0.029319940274196,0.072946925478485,0.073435591149722,0.09717901175571,0.401943886027579,0.65533355191443,-0.581428571428566,1.5130989010989,1.31592436040045
1,1,1,0.990317707293366,0.971593584821781,0.946775143507652,-0.005379888710145,0.101743189430101,0.021282206809251,0.098891463106891,0.577043693433979,0.66089778091058,-0.629285714285714,2.43182417582418,1.17211790878754
1,1,1,0.996767082471537,0.97024392457282,0.950768022727473,-0.023477409279797,0.064926815065774,-0.019692437997936,0.144232242841752,0.593639198475313,0.687415558633336,-2.34964285714286,2.50925274725275,0.863624026696329
1,1,1,1.02018671451436,0.989546234900655,0.975022832288926,-0.015082874426932,0.043132680465507,-0.042237473889808,0.145489420702754,0.600808288262071,0.713600954941405,-2.26714285714286,2.534,0.574117908787542
1,1,1,1.03045157050141,0.994417472879559,0.986117881169501,-0.01366486841745,0.053591477941781,-0.065175123914889,0.136207977889394,0.670257467401988,0.786420494550087,-0.570714285714288,2.95485714285714,0.319991101223582
1,1,1,0.996968378025472,0.958376700792915,0.954009802622864,0.032242681149821,0.084170088753477,0.033302424162141,0.135123367272304,0.730945872771279,0.786167832671416,2.1975,3.38626373626374,0.254195773081201
1,1,1,0.982468303159323,0.949486633635387,0.948550705525518,0.074693393116181,0.068785441118291,0.039931425557167,0.381006805956107,0.688727996091551,0.759150279007525,4.76357142857143,3.11602197802198,0.109194660734149
0,1,1,0.962991969602152,0.94060390990066,0.943161171296418,0.104267764866354,0.057288251186948,0.011882590562128,0.711422871633234,0.606849282890863,0.750712414706094,7.13785714285715,2.502,-0.135381535038932
0,1,1,0.934412360164921,0.923399193131271,0.928530050687907,0.119142443364022,0.069359677252509,0.054230888590049,0.846512205954645,0.492305494874811,0.709559900256198,7.96285714285714,1.71912087912088,-0.324489432703003
1,1,1,0.952850538114709,0.947998152199227,0.959639042554139,0.055880702317005,0.053742751008846,-0.03685293567439,0.512888858616171,0.290750488839103,0.716531173955121,5.20107142857143,0.82778021978022,-0.701766407119021
0,1,1,0.954942264349007,0.955046466392911,0.970044485267632,0.047087745839637,0.034930840717528,-0.009617462718824,0.346422860499171,0.206246496770936,0.715219609250995,3.08964285714286,0.114901098901099,-0.90032703003337
0,1,1,0.958094768787936,0.96469440272824,0.982799496276829,0.053876478318003,0.030196014016645,-0.007227332457293,0.205966421885778,0.142637864489884,0.711062750212206,1.55142857142857,-0.454527472527473,-1.03388431590656
1,1,1,0.98957574079428,1.00164915038216,1.02193179982708,0.014679474389305,-0.002280306701251,-0.000769603511672,0.077644291371253,0.103837791894348,0.713556774244824,-0.175357142857146,-0.858153846153846,-1.02626696329255
1,1,1,1.01760822637594,1.02872789035961,1.04860801999141,-0.033940494318847,-0.022519620475577,0.011772285346141,0.087493761433945,0.10485375878356,0.750898506730237,-1.32964285714286,-0.775120879120879,-0.837303670745273
1,1,1,1.02771917610002,1.02684050044668,1.05232181478328,-0.055136372977893,0.060655882093891,-0.03361615924371,0.115213682887412,0.292887068063428,0.726779782376118,-1.74535714285714,0.443714285714286,-0.684
1,1,1,0.998645348084886,0.990705470367495,1.01579672403382,-0.018625452898551,0.026183197463768,-0.000594429347826,0.092646207295889,0.281326194066345,0.697207085591892,-1.4475,0.908593406593407,-0.52921468298109
1,1,1,1.00052650550198,0.989824268663607,1.01564463848647,-0.00382728999518,0.032404388625861,0.050520227936382,0.093236885105441,0.294044038417081,0.749532838663735,-1.65285714285714,1.04881318681319,-0.336206896551724
1,1,1,1.02302827380952,1.01404596560847,1.03980131172839,-0.03365162037037,-0.073842592592593,-0.116724537037037,0.100461565605753,0.390847672126665,0.814356840925292,-2.08857142857143,0.302505494505495,-0.476805339265851
1,1,1,1.02636625119847,1.02200424835521,1.04306776980637,-0.024791714880815,-0.114470030085628,-0.104981485767184,0.065561264206757,0.621754886184093,0.838216775163633,-1.02571428571429,-0.531626373626374,-0.527842046718577
0,1,1,1.0072911482547,1.00840586043237,1.03005353046138,0.00407851134336,-0.088169484804713,-0.24360608377942,0.028797300138046,0.788022172910678,1.36691796400957,0.615357142857141,-1.16410989010989,-0.931699666295885
0,1,1,0.988027332026887,0.997807793364153,1.02332285261137,0.028437073930827,-0.082306129831103,-0.323909958540861,0.044386354523303,0.993390270431939,2.47272101868212,1.67678571428571,-2.00718681318681,-1.58186874304783
0,1,1,0.971080023183619,0.997594302546228,1.02888808610756,0.110904240537987,-0.013949869393653,-0.205746679264158,0.51912302361106,1.00015569747965,2.83961525467196,4.82678571428572,-2.21252747252747,-1.95069410456062
0,1,1,0.980545155251436,1.01471620618424,1.05217935683085,0.028383416177135,-0.028044509715319,-0.211195210122006,0.467443608713185,1.00429281837491,3.11527835584117,3.92107142857143,-2.38437362637363,-2.25709232480534
0,1,1,0.966788103702696,1.01029148887671,1.04707424721701,0.044593119278896,-0.054502701340873,-0.116367606304062,0.452505046410431,1.05081878700713,3.12874531678739,3.56821428571429,-2.71,-2.29899221357063
0,1,1,0.980522230063514,1.02050005040831,1.0594467184192,-0.047621736062103,-0.032350035285815,-0.115342272406493,0.68741355980999,1.04999899688746,3.12860684359306,-0.886071428571429,-2.72604395604396,-2.31891212458287
0,1,1,1.00042252205037,1.03495557424403,1.07007650086739,-0.095611864744191,-0.103375707419731,-0.089525922134062,1.27170569960811,1.16279951142696,3.08299856788839,-5.9325,-3.24285714285714,-2.22400667408231
1,1,1,1.02079625561024,1.04676600427954,1.08089278383977,-0.100323624595469,-0.070309591316551,-0.105364149268265,1.6757483573946,1.13885469176816,3.02316340904837,-9.385,-3.1176043956044,-2.11657842046719
1,1,1,1.1317929140714,1.14654968410243,1.18315257592332,-0.215721206438506,-0.149929676511955,-0.197687138615409,2.00831656685682,1.07474651095146,2.94096339717156,-11.8339285714286,-2.64843956043956,-1.95910344827586
1,0,1,1.07123132949369,1.07276566412398,1.10884128322143,-0.060605179780833,-0.020550533383717,-0.185071069383484,1.04225727299157,0.647213059425571,2.66161959143669,-6.10607142857143,-0.652989010989013,-1.74303448275862
1,1,1,1.08816290653384,1.07997153739902,1.12224924309015,-0.06653970114269,0.011251098740112,-0.144154702607676,0.748349713239452,0.725049585475916,2.52548043353403,-2.12035714285714,1.07525274725275,-1.5430233592881
0,0,0,1.01435423274721,0.995265297323931,1.0369485162032,-0.015035568010347,0.05135805130416,-0.065854710066825,0.270663382831208,0.623604722358252,2.36291005759099,1.60928571428572,2.44747252747253,-1.33615350389321
0,0,0,0.975144155001391,0.955492722721795,1.00037551373567,0.050720311486048,0.082439974042829,-0.007112264763141,0.30792160382094,0.673103268385555,2.3426820393938,3.52071428571429,2.84305494505494,-1.26195773081201
0,0,0,0.978824273072061,0.948745073250539,1.00578171091445,-0.009838625715773,0.128292555960437,-0.082899531494014,0.333604740830786,0.812019477413698,2.41749387126005,0.834285714285715,3.22617582417582,-1.45873637374861
0,0,0,0.962971804656253,0.937429989092071,0.995439236959148,0.03920610844024,0.007789803840913,-0.047484381828933,0.30095037954922,0.826792639880175,2.44995867013445,-0.076785714285716,1.96463736263736,-1.57902113459399
0,0,1,1.01830738873054,0.997950402480659,1.06419188043558,-0.00833150624863,-0.046837316377987,-0.156983117737338,0.201761312663724,0.765560463272224,2.54799917607749,-1.42214285714286,0.666923076923075,-1.816829810901
0,0,1,1.01533317373542,1.01489558764084,1.07274983288005,0.035466058624763,-0.206230598060493,-0.182824647674514,0.359252958865775,1.84218472068433,2.63025931941091,1.72428571428571,-1.4990989010989,-1.92792658509455
0,0,1,0.971060715233797,1.00190375061625,1.04277232103354,0.104167772763472,-0.263074064242103,-0.151128218741704,0.773302129587322,3.92126566459824,2.70233529403485,5.96428571428571,-4.35942857142857,-2.02360622914349
1,0,1,0.990617077543878,1.04318409981367,1.07916564126403,0.037324656148314,-0.186459216318941,-0.181756036203549,0.77307511320544,4.47531349123593,2.79343705717381,5.87892857142857,-5.94958241758242,-2.16647163515017
0,0,0,0.929256294507081,0.994931623868682,1.02343505678987,0.088896334862622,-0.105366255992577,-0.129001494922419,0.797219499180447,4.76346674168918,2.85188090342728,6.33035714285715,-6.782,-2.24660066740823
1,0,1,0.944427455237687,1.03496315041054,1.06572656891077,0.103847800492347,-0.067109065610618,-0.135368725248849,0.578635654710348,4.78403153314725,2.89647479628809,5.15464285714286,-7.21215384615385,-2.35962180200222
1,0,1,0.964060510048768,1.05543130494207,1.08374103065884,-0.048978038704066,-0.073901935203305,-0.05218525766471,0.874436769665335,4.73863775235874,2.85131056622016,-1.34678571428571,-7.01920879120879,-2.11819799777531
1,0,1,1.01596207836595,1.10908369613867,1.13671223772904,-0.087923668470521,-0.091170606664768,-0.079493021931074,1.12218340121669,4.64536549887281,2.7998979222515,-6.15785714285715,-6.19817582417582,-1.778489432703
1,1,1,1.0942714903777,1.16129107365106,1.18704636598906,-0.301131986013157,-0.143720737272566,-0.172079653884905,3.63339871278561,4.31321154564707,2.58664894335286,-14.1832142857143,-4.8372967032967,-1.42442714126808
1,0,0,1.10502674057182,1.12241217000349,1.14281561854987,-0.351474180537408,-0.088450832244504,-0.108419019485315,6.70558562991524,3.68645352577718,2.2350972759878,-21.0521428571429,-2.79465934065934,-0.922333704115684
1,1,0,1.13363077557256,1.12911458396479,1.14240761171933,-0.227474610314294,-0.153356530594925,-0.122407988910577,6.38050446390906,3.2795011535371,2.00795356076639,-20.5767857142857,-1.73228571428571,-0.539579532814238
1,1,1,1.22867124216741,1.19964851964494,1.20838135618524,-0.280523125615837,-0.165984891463378,-0.133349258009614,5.3016687496673,2.85463020349844,1.83593600301152,-16.8428571428571,0.018945054945057,-0.035895439377085
0,0,0,1.08986222876983,1.05225275579476,1.05378124406212,-0.033321241643779,-0.024926154324507,-0.023034668601337,2.69541556993337,1.93487765820063,1.41207236097333,-4.54214285714286,2.40081318681319,0.509078976640712
0,1,0,1.10461928573299,1.06357268147461,1.0660296183819,-0.034400607377543,-0.015760400031416,-0.049270885148048,2.46426933512103,1.91926343172295,1.37620329181859,3.14571428571428,3.58325274725275,0.69033147942158
0,0,0,0.961315217532763,0.930780593188355,0.927954662779752,0.127471075885943,0.052450578482281,0.112644620570283,2.42778220393096,1.79929766529275,1.34747163204428,13.0139285714286,4.10386813186813,0.977635150166852
0,0,0,0.871176364618988,0.85419744190236,0.852606837606838,0.188818831441782,0.143673812526272,0.189155107187894,2.71913628624799,1.6212331204625,1.3000957912176,14.4589285714286,3.13753846153846,0.899125695216908
0,0,0,0.924814802620749,0.927853685839397,0.926971652454483,0.116847199815626,0.027056925558885,0.142475224706153,1.14662139454741,0.725156281176465,0.955613433335245,9.05678571428571,0.401010989010988,0.632184649610679
0,0,0,0.92695584972785,0.938201610915317,0.934231062195899,0.049340110991932,-0.003963997574966,0.097281164016229,0.687411220595529,0.687588272405741,0.886196049640291,3.70821428571429,-1.42997802197802,0.510898776418243
0,0,0,0.983084969193294,1.0097739647514,0.997766633233032,0.020812437311936,-0.087337011033099,0.131118355065196,0.211529027807131,0.739339120855341,1.05782968060188,-0.013214285714282,-3.19720879120879,0.665695216907675
0,0,0,0.991094704187261,1.02523890272872,1.00169151206837,-0.001138923337805,-0.093821973627597,0.152463870820784,0.197004178310241,0.882045154320213,1.39782339702228,-1.3525,-3.91105494505495,1.06625806451613
0,0,0,1.01948340088822,1.06535422500811,1.02634230377698,-0.01273785596826,-0.143353083970661,0.170421027903213,0.194678617322965,1.03647333821467,1.92246088480625,-1.46928571428572,-4.52367032967033,1.57382424916574
1,0,0,1.02414758006011,1.06511222480494,1.01305057518914,-0.07796144678205,-0.099362628251632,0.178775002590942,0.377162602037375,0.937940406725555,2.42410201312948,-3.13250000000001,-4.16002197802198,2.13530812013348
1,0,0,1.03953176260066,1.0729999254399,1.01476600556715,-0.063256784968685,-0.010229645093946,0.160229645093946,0.372203035867128,0.927077678619989,2.84762143380231,-3.10392857142857,-2.64665934065934,2.61647830923248
1,0,0,0.990714460913136,1.00778583692491,0.947893058621535,-0.035467255334805,0.07037037037037,0.236865342163355,0.416864009337201,0.97469239541733,3.38610697171753,-3.49107142857143,-0.805494505494505,3.1569744160178
1,0,0,1.04271446862996,1.04994878361076,0.980904822876654,-0.10258642765685,-0.012880921895006,0.218130601792574,0.667711331597819,1.0170570809174,3.93682058120731,-6.88678571428572,-0.262439560439559,3.53392213570634
1,0,0,1.04495254467446,1.03646909264262,0.95898894394445,-0.096243300637072,0.013474567701487,0.293836586105774,0.720514068272856,1.01909380921876,4.91056521201488,-7.33785714285714,0.945582417582419,4.15161512791991
1,0,0,1.07882382830191,1.05691236519351,0.967371152177461,-0.113894688007423,-0.022603675352458,0.290342534601407,0.650642421015628,1.01263712298849,5.88821057490538,-6.81607142857143,1.79903296703297,4.71068965517241
0,0,0,1.02324583240339,0.984184593197933,0.892136361815487,-0.052830188679245,0.087681769018147,0.367191443336138,0.281718763108001,1.09634777413955,7.05751574379848,-4.53178571428571,3.39846153846154,5.34628698553949
0,1,0,1.04776513982777,1.0012622366834,0.897038418744682,-0.041404869428628,0.03094934223444,0.397383663852346,0.241394946753628,1.12660615927663,8.37520399230482,-2.99892857142857,3.59982417582418,5.84739488320356
0,1,0,1.00435515309023,0.965224762446195,0.852231381466742,0.083001705514497,0.050620617775251,0.440733371233655,0.693060466286386,1.13696261645067,9.85028365959775,4.04357142857143,3.82147252747253,6.39284983314794
0,1,0,0.970443807400329,0.940995447788926,0.821425585284281,0.119727796358231,0.09508547008547,0.444885730211817,1.40316479989789,1.14876296156362,10.9538950142626,9.12642857142857,3.84775824175824,6.74177753058955
0,0,0,0.952032839056338,0.926960443564461,0.800634949918902,0.08786292461315,0.110301409035353,0.45633374074672,1.48486439131523,1.07869127524576,11.827138366531,9.69821428571429,3.56323076923077,6.97231590656285
0,0,0,0.940881114350502,0.919897793908623,0.787827602696408,0.097066037299273,0.139062427692165,0.461451247165533,1.42923517694218,1.01689387692938,12.492713819604,9.14821428571429,3.37274725274725,7.11435817575084
0,0,0,0.916763691984567,0.900267757263853,0.762198175163041,0.094217291053124,0.116179257128507,0.466589046412346,1.14235318043346,0.784334495460958,12.9150169458685,6.55571428571428,2.52923076923077,7.17121468298109
0,0,0,0.926724732927745,0.913971254170637,0.771178305169962,0.105441776059956,0.183356508213335,0.437628149230515,0.601384144768631,0.754195194450623,12.8502693351671,3.70428571428571,2.45573626373626,7.06732814238042
1,0,0,1.00487482655803,0.985272193192218,0.829437039333196,-0.019916305021699,0.134971068402563,0.378745608596818,0.141650930635378,0.948031440755145,12.7697756897939,-0.909999999999999,2.76483516483516,6.95720800889878
1,1,0,1.03152951109469,0.993294560641069,0.834222491930732,-0.057465502229493,0.161446927521701,0.36748370755389,0.187230662983426,1.71022456232939,13.1357028253776,-1.90285714285715,4.39397802197802,7.02675417130145
1,1,0,0.992277992277992,0.940602302155155,0.787896409037663,0.014941976588375,0.198644856268804,0.38626652845549,0.119799162580882,2.40460160686734,13.4184490043113,-0.052142857142861,6.01043956043956,7.06716796440489
1,1,0,1.00219284597728,0.939881608282295,0.785243745141754,0.011352279424955,0.175358122133101,0.387028162878303,0.129477742061173,2.77122933886464,13.3534195936514,0.226785714285713,6.67125274725275,6.95592658509455
1,0,0,0.979163366122737,0.910172396410928,0.759804415767719,0.062203851194677,0.21582316765803,0.391924589172296,0.264803642893478,3.26159899969326,13.1711586371612,2.38535714285714,7.48756043956044,6.7983893214683
1,1,0,1.019887165552,0.9341849235413,0.780625444582027,-0.019943620412572,0.195616091893458,0.362383750032932,0.231414836601066,3.59202187584063,12.6617811976085,1.34928571428572,7.9069010989011,6.5246318131257
1,1,0,0.968507241814741,0.879944713999877,0.739261623145826,0.122381784565509,0.292530962692804,0.37443963224679,0.860124428571251,4.62298261007085,12.2524221652284,6.77857142857143,9.23358241758242,6.26851167964405
0,1,0,0.932732852616083,0.845563939790343,0.71532889210476,0.164475161555927,0.313006811547194,0.403053968412386,1.58892598239842,5.17749356786946,11.4354944731125,10.0942857142857,9.73057142857143,5.8980956618465
0,1,0,0.929051750056832,0.844595833302779,0.722213952055849,0.184282121041014,0.324264668138186,0.380011293054771,2.29792416516697,5.45723281294351,10.2020894219206,12.2439285714286,9.85041758241758,5.40244938820912
1,1,1,0.911345626897726,0.826281196771088,0.715399170554691,0.178434421980301,0.363582166925868,0.409072058061172,2.60666743865409,6.07502509659531,9.18532055168715,13.1182142857143,10.2412087912088,5.00060289210234
1,1,1,0.920378106090856,0.828011257179716,0.727744929405862,0.135132229628037,0.365459041066437,0.384137819823694,2.25425337271294,6.47147711154979,8.00254545649038,11.4246428571429,10.394,4.54563292547275
1,1,1,0.862083853017366,0.771249234311693,0.686781698265916,0.196337242341272,0.382626440047528,0.418504933615746,2.09974329011556,6.52588657501718,6.99611701005957,10.5485714285714,10.2579340659341,4.14158398220245
1,1,1,0.929435143079771,0.830474898683609,0.751849393475898,0.118871028253153,0.319644454705492,0.346570084557444,0.623927028949186,5.29238351846106,5.28592842082228,5.96678571428571,9.1336043956044,3.55989766407119
1,1,1,0.933082774125567,0.835076724869779,0.766480524780761,0.165855406575686,0.304954161316332,0.31032938155105,0.954127732337249,5.07534820896487,4.42963658788828,7.05178571428572,8.76898901098901,3.15768186874305
1,1,1,0.956381419851308,0.857127124967412,0.796142470580832,0.133660562582594,0.264835441444843,0.290069850858977,1.18348095752847,4.73942406070633,3.73713554478343,7.82785714285715,8.26235164835165,2.81864738598443
1,1,1,0.934394605898897,0.841604618879354,0.788842966515228,0.169358909641595,0.24716052498738,0.281076476527006,1.79847037051329,4.44544658524172,3.25313224232976,10.2057142857143,7.73087912087912,2.53414238042269
1,1,1,0.888630915386664,0.811975051052118,0.76746219183758,0.237010565568676,0.252641392169049,0.30052827843381,2.68017071899474,3.87633208868051,2.71561631645643,12.6603571428571,6.82591208791209,2.23348164627364
1,1,1,0.879756280103402,0.820979746637832,0.782988889960252,0.241153215697618,0.229486066917366,0.289493137916626,2.89293407027378,2.85792256668958,2.00756819063492,12.8828571428571,5.4472967032967,1.88456507230256
1,1,1,0.862752896258726,0.82060507944826,0.788995152626752,0.217181973011922,0.204932529804795,0.247772828507795,2.41261648706643,1.90799114377808,1.37379700840998,11.2571428571429,3.97340659340659,1.50886318131257
1,1,1,0.90744690100291,0.880049710787548,0.853723791453359,0.156016181577346,0.143665198868722,0.167436365589088,1.40125898456139,0.948444484378862,0.772146407269155,8.235,2.49191208791209,1.118340378198
1,1,1,0.89642934968714,0.882926563521465,0.860698288177042,0.154681484709813,0.123774242754413,0.147417738069296,1.06851958605362,0.57766604490304,0.526442636135438,6.7625,1.51773626373626,0.86055617352614
